payment_id,transaction_id,invoice_id,payment_date,customer_id,amount,currency,payment_method,status_payment,settlement_id,settlement_date,settled_amount,fees,tax,status_settlement,customer_id_invoice,invoice_amount,paid_amount,status,issues,is_reconciled,reconciliation_status
PAY00475,TXN00475,INV00475,2026-07-10,CUST0056,11012.95,INR,WALLET,SUCCESS,SET00475,2026-07-11,11012.95,165.19,29.73,SETTLED,CUST0056,11012.95,11012.95,PAID,NONE,True,MATCHED
PAY00476,TXN00476,INV00476,2026-07-23,CUST0275,96481.15,INR,CARD,SUCCESS,SET00476,2026-07-25,96481.15,1447.22,260.5,SETTLED,CUST0275,96481.15,96481.15,PAID,NONE,True,MATCHED
PAY00477,TXN00477,INV00477,2026-07-06,CUST0062,16182.73,INR,NETBANKING,SUCCESS,SET00477,2026-07-09,16182.73,242.74,43.69,SETTLED,CUST0062,16182.73,16182.73,PAID,NONE,True,MATCHED
PAY00478,TXN00478,INV00478,2026-07-14,CUST0021,83674.51,INR,NETBANKING,SUCCESS,SET00478,2026-07-15,83674.51,1255.12,225.92,SETTLED,CUST0021,83674.51,83674.51,PAID,NONE,True,MATCHED
PAY00479,TXN00479,INV00479,2026-07-26,CUST0183,51589.24,INR,NETBANKING,SUCCESS,SET00479,2026-07-27,51589.24,773.84,139.29,SETTLED,CUST0183,51589.24,51589.24,PAID,NONE,True,MATCHED
PAY00480,TXN00480,INV00480,2026-07-29,CUST0208,55817.4,INR,CARD,SUCCESS,SET00480,2026-07-30,55817.4,837.26,150.71,SETTLED,CUST0208,55817.4,55817.4,PAID,NONE,True,MATCHED
PAY00481,TXN00481,INV00481,2026-07-01,CUST0063,6636.08,INR,CARD,SUCCESS,SET00481,2026-07-03,6636.08,99.54,17.92,SETTLED,CUST0063,6636.08,6636.08,PAID,NONE,True,MATCHED
PAY00482,TXN00482,INV00482,2026-08-07,CUST0044,58818.82,INR,UPI,SUCCESS,SET00482,2026-08-08,58818.82,882.28,158.81,SETTLED,CUST0044,58818.82,58818.82,PAID,NONE,True,MATCHED
PAY00483,TXN00483,INV00483,2026-07-09,CUST0228,9651.87,INR,NETBANKING,SUCCESS,SET00483,2026-07-10,9651.87,144.78,26.06,SETTLED,CUST0228,9651.87,9651.87,PAID,NONE,True,MATCHED
PAY00484,TXN00484,INV00484,2026-08-06,CUST0087,43599.06,INR,WALLET,SUCCESS,SET00484,2026-08-09,43599.06,653.99,117.72,SETTLED,CUST0087,43599.06,43599.06,PAID,NONE,True,MATCHED
PAY00485,TXN00485,INV00485,2026-07-12,CUST0219,35717.35,INR,CARD,SUCCESS,SET00485,2026-07-13,35717.35,535.76,96.44,SETTLED,CUST0219,35717.35,35717.35,PAID,NONE,True,MATCHED
PAY00486,TXN00486,INV00486,2026-08-09,CUST0018,62108.07,INR,CARD,SUCCESS,SET00486,2026-08-11,62108.07,931.62,167.69,SETTLED,CUST0018,62108.07,62108.07,PAID,NONE,True,MATCHED
PAY00487,TXN00487,INV00487,2026-07-31,CUST0282,6567.42,INR,NETBANKING,SUCCESS,SET00487,2026-08-01,6567.42,98.51,17.73,SETTLED,CUST0282,6567.42,6567.42,PAID,NONE,True,MATCHED
PAY00488,TXN00488,INV00488,2026-07-16,CUST0270,63260.06,INR,UPI,SUCCESS,SET00488,2026-07-30,63260.06,948.9,170.8,SETTLED,CUST0270,63260.06,63260.06,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00489,TXN00489,INV00489,2026-08-20,CUST0279,48725.61,INR,NETBANKING,SUCCESS,SET00489,2026-08-21,48725.61,730.88,131.56,SETTLED,CUST0279,48725.61,48725.61,PAID,NONE,True,MATCHED
PAY00490,TXN00490,INV00490,2026-08-08,CUST0164,22292.51,INR,NETBANKING,SUCCESS,SET00490,2026-08-11,22292.51,334.39,60.19,SETTLED,CUST0164,22292.51,22292.51,PAID,NONE,True,MATCHED
PAY00491,TXN00491,INV00491,2026-08-19,CUST0184,58606.9,INR,CARD,SUCCESS,SET00491,2026-08-20,58606.9,879.1,158.24,SETTLED,CUST0184,59557.5,58606.9,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00492,TXN00492,INV00492,2026-08-04,CUST0137,81720.37,INR,UPI,SUCCESS,SET00492,2026-08-07,81720.37,1225.81,220.65,SETTLED,CUST0137,81720.37,81720.37,PAID,NONE,True,MATCHED
PAY00493,TXN00493,INV00493,2026-07-23,CUST0199,93553.0,INR,CARD,SUCCESS,SET00493,2026-07-25,93553.0,1403.29,252.59,SETTLED,CUST0199,93553.0,93553.0,PAID,NONE,True,MATCHED
PAY00494,TXN00494,INV00494,2026-08-07,CUST0184,3306.55,INR,NETBANKING,SUCCESS,SET00494,2026-08-08,3306.55,49.6,8.93,SETTLED,CUST0184,3306.55,3306.55,PAID,DUPLICATE_PAYMENT,False,EXCEPTION
PAY00494_DUP,TXN00494_DUP,INV00494,2026-08-07,CUST0184,3306.55,INR,NETBANKING,SUCCESS,,,,,,,CUST0184,3306.55,3306.55,PAID,MISSING_SETTLEMENT;DUPLICATE_PAYMENT,False,EXCEPTION
PAY00495,TXN00495,INV00495,2026-07-13,CUST0289,83751.34,INR,WALLET,SUCCESS,SET00495,2026-07-15,83751.34,1256.27,226.13,SETTLED,CUST0289,83751.34,83751.34,PAID,NONE,True,MATCHED
PAY00496,TXN00496,INV00496,2026-07-06,CUST0020,6088.71,INR,CARD,SUCCESS,SET00496,2026-07-07,6088.71,91.33,16.44,SETTLED,CUST0020,6088.71,6088.71,PAID,NONE,True,MATCHED
PAY00497,TXN00497,INV00497,2026-08-09,CUST0170,20545.71,INR,CARD,SUCCESS,SET00497,2026-08-11,20545.71,308.19,55.47,SETTLED,CUST0170,20545.71,20545.71,PAID,NONE,True,MATCHED
PAY00498,TXN00498,INV00498,2026-07-02,CUST0031,15197.35,INR,CARD,SUCCESS,SET00498,2026-07-04,15197.35,227.96,41.03,SETTLED,CUST0031,15197.35,15197.35,PAID,NONE,True,MATCHED
PAY00499,TXN00499,INV00499,2026-07-24,CUST0038,70601.53,INR,WALLET,SUCCESS,SET00499,2026-07-26,70601.53,1059.02,190.62,SETTLED,CUST0038,70601.53,70601.53,PAID,NONE,True,MATCHED
PAY00500,TXN00500,INV00500,2026-07-09,CUST0166,97598.14,INR,WALLET,SUCCESS,SET00500,2026-07-12,97598.14,1463.97,263.51,SETTLED,CUST0166,97598.14,97598.14,PAID,NONE,True,MATCHED
PAY00501,TXN00501,INV00501,2026-07-12,CUST0163,70864.7,INR,NETBANKING,SUCCESS,SET00501,2026-07-13,70864.7,1062.97,191.33,SETTLED,CUST0163,70864.7,70864.7,PAID,NONE,True,MATCHED
PAY00502,TXN00502,INV00502,2026-07-20,CUST0194,73532.5,INR,NETBANKING,SUCCESS,SET00502,2026-07-21,73532.5,1102.99,198.54,SETTLED,CUST0194,73532.5,73532.5,PAID,NONE,True,MATCHED
PAY00503,TXN00503,INV00503,2026-07-26,CUST0294,85150.32,INR,UPI,SUCCESS,SET00503,2026-07-29,85150.32,1277.25,229.91,SETTLED,CUST0294,85150.32,85150.32,PAID,NONE,True,MATCHED
PAY00504,TXN00504,INV00504,2026-08-10,CUST0114,56772.25,INR,WALLET,SUCCESS,SET00504,2026-08-11,56772.25,851.58,153.28,SETTLED,CUST0114,56772.25,56772.25,PAID,NONE,True,MATCHED
PAY00505,TXN00505,INV00505,2026-07-23,CUST0122,98246.78,INR,CARD,SUCCESS,SET00505,2026-07-26,98246.78,1473.7,265.27,SETTLED,CUST0122,98246.78,98246.78,PAID,NONE,True,MATCHED
PAY00506,TXN00506,INV00506,2026-07-29,CUST0172,1633.86,INR,CARD,SUCCESS,SET00506,2026-07-31,1633.86,24.51,4.41,SETTLED,CUST0172,1633.86,1633.86,PAID,NONE,True,MATCHED
PAY00507,TXN00507,INV00507,2026-08-20,CUST0132,11249.44,INR,UPI,SUCCESS,SET00507,2026-08-23,11249.44,168.74,30.37,SETTLED,CUST0132,11249.44,11249.44,PAID,NONE,True,MATCHED
PAY00508,TXN00508,INV00508,2026-07-11,CUST0215,88512.92,INR,WALLET,SUCCESS,SET00508,2026-07-14,87699.76,1327.69,238.98,SETTLED,CUST0215,88512.92,88512.92,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00509,TXN00509,INV00509,2026-08-20,CUST0246,86473.05,INR,CARD,SUCCESS,SET00509,2026-08-21,86473.05,1297.1,233.48,SETTLED,CUST0246,86473.05,86473.05,PAID,NONE,True,MATCHED
PAY00510,TXN00510,INV00510,2026-07-02,CUST0151,32212.33,INR,UPI,SUCCESS,SET00510,2026-07-04,32212.33,483.18,86.97,SETTLED,CUST0151,32212.33,32212.33,PAID,NONE,True,MATCHED
PAY00511,TXN00511,INV00511,2026-08-16,CUST0083,7962.74,INR,UPI,SUCCESS,SET00511,2026-08-18,7962.74,119.44,21.5,SETTLED,CUST0083,7962.74,7962.74,PAID,NONE,True,MATCHED
PAY00512,TXN00512,INV00512,2026-07-28,CUST0016,94273.0,INR,CARD,SUCCESS,SET00512,2026-07-29,94273.0,1414.1,254.54,SETTLED,CUST0016,94273.0,94273.0,PAID,NONE,True,MATCHED
PAY00513,TXN00513,INV00513,2026-07-07,CUST0028,33443.91,INR,CARD,SUCCESS,SET00513,2026-07-10,33443.91,501.66,90.3,SETTLED,CUST0028,33443.91,33443.91,PAID,NONE,True,MATCHED
PAY00514,TXN00514,INV00514,2026-07-17,CUST0277,66229.49,INR,NETBANKING,SUCCESS,SET00514,2026-07-19,66229.49,993.44,178.82,SETTLED,CUST0277,66229.49,66229.49,PAID,NONE,True,MATCHED
PAY00515,TXN00515,INV00515,2026-08-05,CUST0293,84065.52,INR,CARD,SUCCESS,SET00515,2026-08-07,84065.52,1260.98,226.98,SETTLED,CUST0293,84065.52,84065.52,PAID,NONE,True,MATCHED
PAY00516,TXN00516,INV00516,2026-07-19,CUST0045,82477.78,INR,WALLET,SUCCESS,SET00516,2026-07-20,82477.78,1237.17,222.69,SETTLED,CUST0045,82477.78,82477.78,PAID,NONE,True,MATCHED
PAY00517,TXN00517,INV00517,2026-08-10,CUST0088,29535.24,INR,UPI,SUCCESS,SET00517,2026-08-12,29535.24,443.03,79.75,SETTLED,CUST0088,29535.24,29535.24,PAID,NONE,True,MATCHED
PAY00518,TXN00518,INV00518,2026-07-31,CUST0204,49165.13,INR,NETBANKING,SUCCESS,SET00518,2026-08-02,49165.13,737.48,132.75,SETTLED,CUST0204,49165.13,49165.13,PAID,NONE,True,MATCHED
PAY00519,TXN00519,INV00519,2026-07-24,CUST0095,88606.52,INR,NETBANKING,SUCCESS,SET00519,2026-07-26,88606.52,1329.1,239.24,SETTLED,CUST0095,88606.52,88606.52,PAID,NONE,True,MATCHED
PAY00520,TXN00520,INV00520,2026-07-30,CUST0226,26708.38,INR,NETBANKING,SUCCESS,SET00520,2026-08-02,26708.38,400.63,72.11,SETTLED,CUST0226,26708.38,26708.38,PAID,NONE,True,MATCHED
PAY00521,TXN00521,INV00521,2026-07-06,CUST0050,66980.05,INR,WALLET,SUCCESS,SET00521,2026-07-07,66980.05,1004.7,180.85,SETTLED,CUST0050,70133.82,66980.05,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00522,TXN00522,INV00522,2026-08-03,CUST0199,42153.89,INR,WALLET,SUCCESS,SET00522,2026-08-05,42153.89,632.31,113.82,SETTLED,CUST0199,42153.89,42153.89,PAID,NONE,True,MATCHED
PAY00523,TXN00523,INV00523,2026-07-06,CUST0154,39783.03,INR,UPI,SUCCESS,SET00523,2026-07-09,39783.03,596.75,107.41,SETTLED,CUST0154,39783.03,39783.03,PAID,NONE,True,MATCHED
PAY00524,TXN00524,INV00524,2026-07-08,CUST0076,94950.85,INR,WALLET,SUCCESS,SET00524,2026-07-09,94950.85,1424.26,256.37,SETTLED,CUST0076,94950.85,94950.85,PAID,NONE,True,MATCHED
PAY00525,TXN00525,INV00525,2026-07-09,CUST0099,4746.25,INR,UPI,SUCCESS,SET00525,2026-07-18,4746.25,71.19,12.81,SETTLED,CUST0099,4746.25,4746.25,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00526,TXN00526,INV00526,2026-07-21,CUST0133,91125.05,INR,UPI,SUCCESS,SET00526,2026-07-23,91125.05,1366.88,246.04,SETTLED,CUST0133,91125.05,91125.05,PAID,NONE,True,MATCHED
PAY00527,TXN00527,INV00527,2026-07-21,CUST0283,85734.11,INR,WALLET,SUCCESS,,,,,,,CUST0283,85734.11,85734.11,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00528,TXN00528,INV00528,2026-08-20,CUST0268,42249.59,INR,WALLET,SUCCESS,SET00528,2026-08-23,42249.59,633.74,114.07,SETTLED,CUST0268,42249.59,42249.59,PAID,NONE,True,MATCHED
PAY00529,TXN00529,INV00529,2026-08-18,CUST0299,96500.75,INR,UPI,SUCCESS,,,,,,,CUST0299,96500.75,96500.75,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00530,TXN00530,INV00530,2026-08-04,CUST0147,88073.51,INR,WALLET,SUCCESS,SET00530,2026-08-06,88073.51,1321.1,237.8,SETTLED,CUST0147,88073.51,88073.51,PAID,NONE,True,MATCHED
PAY00531,TXN00531,INV00531,2026-08-08,CUST0293,47568.14,INR,CARD,SUCCESS,SET00531,2026-08-11,47568.14,713.52,128.43,SETTLED,CUST0293,47568.14,47568.14,PAID,NONE,True,MATCHED
PAY00532,TXN00532,INV00532,2026-07-03,CUST0206,39881.38,INR,NETBANKING,SUCCESS,SET00532,2026-07-06,39881.38,598.22,107.68,SETTLED,CUST0206,39881.38,39881.38,PAID,NONE,True,MATCHED
PAY00533,TXN00533,INV00533,2026-07-18,CUST0244,89754.62,INR,UPI,SUCCESS,SET00533,2026-07-20,89754.62,1346.32,242.34,SETTLED,CUST0244,89754.62,89754.62,PAID,NONE,True,MATCHED
PAY00534,TXN00534,INV00534,2026-08-01,CUST0144,85894.36,INR,UPI,SUCCESS,SET00534,2026-08-04,85894.36,1288.42,231.92,SETTLED,CUST0144,87420.17,85894.36,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00535,TXN00535,INV00535,2026-08-19,CUST0227,82669.42,INR,NETBANKING,SUCCESS,SET00535,2026-08-22,82669.42,1240.04,223.21,SETTLED,CUST0227,82669.42,82669.42,PAID,NONE,True,MATCHED
PAY00536,TXN00536,INV00536,2026-07-13,CUST0046,44450.8,INR,WALLET,SUCCESS,SET00536,2026-07-15,44450.8,666.76,120.02,SETTLED,CUST0046,44450.8,44450.8,PAID,NONE,True,MATCHED
PAY00537,TXN00537,INV00537,2026-08-02,CUST0029,79253.29,INR,UPI,SUCCESS,SET00537,2026-08-04,79253.29,1188.8,213.98,SETTLED,CUST0029,79253.29,79253.29,PAID,NONE,True,MATCHED
PAY00538,TXN00538,INV00538,2026-08-19,CUST0070,85203.89,INR,UPI,SUCCESS,SET00538,2026-08-20,85203.89,1278.06,230.05,SETTLED,CUST0070,85203.89,85203.89,PAID,NONE,True,MATCHED
PAY00539,TXN00539,INV00539,2026-07-03,CUST0128,45916.64,INR,NETBANKING,SUCCESS,SET00539,2026-07-05,45916.64,688.75,123.97,SETTLED,CUST0128,45916.64,45916.64,PAID,NONE,True,MATCHED
PAY00540,TXN00540,INV00540,2026-08-02,CUST0238,39995.76,INR,UPI,SUCCESS,SET00540,2026-08-04,39995.76,599.94,107.99,SETTLED,CUST0238,39995.76,39995.76,PAID,NONE,True,MATCHED
PAY00541,TXN00541,INV00541,2026-08-08,CUST0251,44887.29,INR,WALLET,SUCCESS,SET00541,2026-08-10,44887.29,673.31,121.2,SETTLED,CUST0251,44887.29,44887.29,PAID,NONE,True,MATCHED
PAY00542,TXN00542,INV00542,2026-07-17,CUST0084,75021.63,INR,UPI,SUCCESS,SET00542,2026-07-18,75021.63,1125.32,202.56,SETTLED,CUST0084,75021.63,75021.63,PAID,NONE,True,MATCHED
PAY00543,TXN00543,INV00543,2026-08-06,CUST0084,78093.1,INR,CARD,SUCCESS,SET00543,2026-08-07,76705.48,1171.4,210.85,SETTLED,CUST0084,78093.1,78093.1,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00544,TXN00544,INV00544,2026-08-11,CUST0138,41245.97,INR,UPI,SUCCESS,SET00544,2026-08-12,40245.19,618.69,111.36,SETTLED,CUST0138,41245.97,41245.97,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00545,TXN00545,INV00545,2026-08-11,CUST0068,17733.47,INR,UPI,SUCCESS,SET00545,2026-08-13,17733.47,266.0,47.88,SETTLED,CUST0068,17733.47,17733.47,PAID,NONE,True,MATCHED
PAY00546,TXN00546,INV00546,2026-07-28,CUST0141,89600.56,INR,NETBANKING,SUCCESS,SET00546,2026-07-30,89600.56,1344.01,241.92,SETTLED,CUST0141,89600.56,89600.56,PAID,NONE,True,MATCHED
PAY00547,TXN00547,INV00547,2026-08-13,CUST0155,52303.47,INR,WALLET,SUCCESS,SET00547,2026-08-16,52303.47,784.55,141.22,SETTLED,CUST0155,52303.47,52303.47,PAID,NONE,True,MATCHED
PAY00548,TXN00548,INV00548,2026-08-05,CUST0192,64910.54,INR,NETBANKING,SUCCESS,SET00548,2026-08-07,64910.54,973.66,175.26,SETTLED,CUST0192,64910.54,64910.54,PAID,NONE,True,MATCHED
PAY00549,TXN00549,INV00549,2026-07-22,CUST0033,98841.92,INR,NETBANKING,SUCCESS,SET00549,2026-07-25,97390.84,1482.63,266.87,SETTLED,CUST0033,98841.92,98841.92,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00550,TXN00550,INV00550,2026-07-13,CUST0153,15417.96,INR,CARD,SUCCESS,SET00550,2026-07-15,14062.95,231.27,41.63,SETTLED,CUST0153,15417.96,15417.96,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00551,TXN00551,INV00551,2026-08-16,CUST0072,3032.8,INR,WALLET,SUCCESS,SET00551,2026-08-29,3032.8,45.49,8.19,SETTLED,CUST0072,3032.8,3032.8,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00552,TXN00552,INV00552,2026-08-17,CUST0199,4014.24,INR,CARD,SUCCESS,SET00552,2026-08-18,4014.24,60.21,10.84,SETTLED,CUST0199,4014.24,4014.24,PAID,NONE,True,MATCHED
PAY00553,TXN00553,INV00553,2026-08-10,CUST0274,78597.26,INR,NETBANKING,SUCCESS,SET00553,2026-08-13,78597.26,1178.96,212.21,SETTLED,CUST0274,78597.26,78597.26,PAID,NONE,True,MATCHED
PAY00554,TXN00554,INV00554,2026-07-12,CUST0286,29731.51,INR,WALLET,SUCCESS,SET00554,2026-07-15,29731.51,445.97,80.27,SETTLED,CUST0286,29731.51,29731.51,PAID,NONE,True,MATCHED
PAY00555,TXN00555,INV00555,2026-08-18,CUST0287,91306.16,INR,NETBANKING,SUCCESS,SET00555,2026-08-20,91306.16,1369.59,246.53,SETTLED,CUST0287,91306.16,91306.16,PAID,NONE,True,MATCHED
PAY00556,TXN00556,INV00556,2026-08-17,CUST0115,87207.51,INR,WALLET,SUCCESS,SET00556,2026-08-19,87207.51,1308.11,235.46,SETTLED,CUST0115,87207.51,87207.51,PAID,NONE,True,MATCHED
PAY00557,TXN00557,INV00557,2026-08-07,CUST0134,29758.09,INR,UPI,SUCCESS,SET00557,2026-08-10,29758.09,446.37,80.35,SETTLED,CUST0134,29758.09,29758.09,PAID,NONE,True,MATCHED
PAY00558,TXN00558,INV00558,2026-08-09,CUST0298,7585.97,INR,CARD,SUCCESS,SET00558,2026-08-11,7585.97,113.79,20.48,SETTLED,CUST0298,7585.97,7585.97,PAID,NONE,True,MATCHED
PAY00559,TXN00559,INV00559,2026-07-20,CUST0272,41604.17,INR,CARD,SUCCESS,SET00559,2026-07-22,41604.17,624.06,112.33,SETTLED,CUST0272,41604.17,41604.17,PAID,NONE,True,MATCHED
PAY00560,TXN00560,INV00560,2026-08-06,CUST0210,89338.09,INR,WALLET,SUCCESS,SET00560,2026-08-07,89338.09,1340.07,241.21,SETTLED,CUST0210,89338.09,89338.09,PAID,NONE,True,MATCHED
PAY00561,TXN00561,INV00561,2026-08-01,CUST0042,33596.63,INR,CARD,SUCCESS,SET00561,2026-08-02,33596.63,503.95,90.71,SETTLED,CUST0042,33596.63,33596.63,PAID,NONE,True,MATCHED
PAY00562,TXN00562,INV00562,2026-07-18,CUST0232,21333.55,INR,CARD,SUCCESS,SET00562,2026-07-20,21333.55,320.0,57.6,SETTLED,CUST0232,21333.55,21333.55,PAID,NONE,True,MATCHED
PAY00563,TXN00563,INV00563,2026-07-09,CUST0046,61640.73,INR,WALLET,SUCCESS,SET00563,2026-07-11,61640.73,924.61,166.43,SETTLED,CUST0046,61640.73,61640.73,PAID,NONE,True,MATCHED
PAY00564,TXN00564,INV00564,2026-07-03,CUST0003,53611.37,INR,NETBANKING,SUCCESS,SET00564,2026-07-04,53611.37,804.17,144.75,SETTLED,CUST0003,58125.4,53611.37,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00565,TXN00565,INV00565,2026-08-13,CUST0010,910.32,INR,CARD,SUCCESS,SET00565,2026-08-15,910.32,13.65,2.46,SETTLED,CUST0010,910.32,910.32,PAID,NONE,True,MATCHED
PAY00566,TXN00566,INV00566,2026-07-07,CUST0067,38663.27,INR,NETBANKING,SUCCESS,SET00566,2026-07-09,38663.27,579.95,104.39,SETTLED,CUST0067,38663.27,38663.27,PAID,NONE,True,MATCHED
PAY00567,TXN00567,INV00567,2026-07-30,CUST0149,72919.28,INR,NETBANKING,SUCCESS,SET00567,2026-07-31,72919.28,1093.79,196.88,SETTLED,CUST0149,72919.28,72919.28,PAID,NONE,True,MATCHED
PAY00568,TXN00568,INV00568,2026-08-01,CUST0176,36245.46,INR,CARD,SUCCESS,SET00568,2026-08-02,36245.46,543.68,97.86,SETTLED,CUST0176,36245.46,36245.46,PAID,NONE,True,MATCHED
PAY00569,TXN00569,INV00569,2026-07-15,CUST0117,72853.3,INR,CARD,SUCCESS,SET00569,2026-07-18,72853.3,1092.8,196.7,SETTLED,CUST0117,72853.3,72853.3,PAID,NONE,True,MATCHED
PAY00570,TXN00570,INV00570,2026-07-11,CUST0259,12754.62,INR,UPI,SUCCESS,SET00570,2026-07-13,12754.62,191.32,34.44,SETTLED,CUST0259,12754.62,12754.62,PAID,NONE,True,MATCHED
PAY00571,TXN00571,INV00571,2026-08-09,CUST0274,5334.4,INR,UPI,SUCCESS,SET00571,2026-08-10,5334.4,80.02,14.4,SETTLED,CUST0274,5334.4,5334.4,PAID,NONE,True,MATCHED
PAY00572,TXN00572,INV00572,2026-08-14,CUST0025,12021.09,INR,WALLET,SUCCESS,SET00572,2026-08-16,12021.09,180.32,32.46,SETTLED,CUST0025,12021.09,12021.09,PAID,NONE,True,MATCHED
PAY00573,TXN00573,INV00573,2026-08-14,CUST0243,15736.15,INR,UPI,SUCCESS,SET00573,2026-08-15,15736.15,236.04,42.49,SETTLED,CUST0243,15736.15,15736.15,PAID,NONE,True,MATCHED
PAY00574,TXN00574,INV00574,2026-07-18,CUST0267,62468.38,INR,CARD,SUCCESS,SET00574,2026-07-21,62468.38,937.03,168.67,SETTLED,CUST0267,62468.38,62468.38,PAID,NONE,True,MATCHED
PAY00575,TXN00575,INV00575,2026-07-19,CUST0061,11844.25,INR,UPI,SUCCESS,SET00575,2026-07-20,11844.25,177.66,31.98,SETTLED,CUST0061,11844.25,11844.25,PAID,NONE,True,MATCHED
PAY00576,TXN00576,INV00576,2026-08-03,CUST0135,97325.41,INR,NETBANKING,SUCCESS,SET00576,2026-08-04,97325.41,1459.88,262.78,SETTLED,CUST0135,97325.41,97325.41,PAID,NONE,True,MATCHED
PAY00577,TXN00577,INV00577,2026-08-05,CUST0021,49887.29,INR,CARD,SUCCESS,SET00577,2026-08-07,49887.29,748.31,134.7,SETTLED,CUST0021,49887.29,49887.29,PAID,NONE,True,MATCHED
PAY00578,TXN00578,INV00578,2026-07-01,CUST0121,1768.57,INR,UPI,SUCCESS,,,,,,,CUST0121,1768.57,1768.57,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00579,TXN00579,INV00579,2026-07-10,CUST0253,94969.88,INR,UPI,SUCCESS,SET00579,2026-07-12,94969.88,1424.55,256.42,SETTLED,CUST0253,94969.88,94969.88,PAID,NONE,True,MATCHED
PAY00580,TXN00580,INV00580,2026-07-30,CUST0119,98872.26,INR,NETBANKING,SUCCESS,SET00580,2026-07-31,98872.26,1483.08,266.95,SETTLED,CUST0119,98872.26,98872.26,PAID,NONE,True,MATCHED
PAY00581,TXN00581,INV00581,2026-07-03,CUST0090,85298.74,INR,NETBANKING,SUCCESS,SET00581,2026-07-05,85298.74,1279.48,230.31,SETTLED,CUST0090,85298.74,85298.74,PAID,NONE,True,MATCHED
PAY00582,TXN00582,INV00582,2026-07-07,CUST0060,85198.97,INR,UPI,SUCCESS,SET00582,2026-07-10,85198.97,1277.98,230.04,SETTLED,CUST0060,85198.97,85198.97,PAID,NONE,True,MATCHED
PAY00583,TXN00583,INV00583,2026-07-22,CUST0088,36073.98,INR,WALLET,SUCCESS,SET00583,2026-07-23,36073.98,541.11,97.4,SETTLED,CUST0088,37781.37,36073.98,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00584,TXN00584,INV00584,2026-07-22,CUST0191,18695.51,INR,WALLET,SUCCESS,SET00584,2026-07-24,18695.51,280.43,50.48,SETTLED,CUST0191,18695.51,18695.51,PAID,NONE,True,MATCHED
PAY00585,TXN00585,INV00585,2026-08-14,CUST0198,85141.82,INR,WALLET,SUCCESS,SET00585,2026-08-15,85141.82,1277.13,229.88,SETTLED,CUST0198,85141.82,85141.82,PAID,NONE,True,MATCHED
PAY00586,TXN00586,INV00586,2026-08-14,CUST0068,72777.91,INR,CARD,SUCCESS,SET00586,2026-08-16,72777.91,1091.67,196.5,SETTLED,CUST0068,72777.91,72777.91,PAID,NONE,True,MATCHED
PAY00587,TXN00587,INV00587,2026-08-13,CUST0292,44097.2,INR,WALLET,SUCCESS,SET00587,2026-08-14,44097.2,661.46,119.06,SETTLED,CUST0292,44097.2,44097.2,PAID,NONE,True,MATCHED
PAY00588,TXN00588,INV00588,2026-07-31,CUST0067,92079.6,INR,UPI,SUCCESS,SET00588,2026-08-01,91859.26,1381.19,248.61,SETTLED,CUST0067,92079.6,92079.6,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00589,TXN00589,INV00589,2026-07-01,CUST0161,70604.53,INR,CARD,SUCCESS,SET00589,2026-07-04,70604.53,1059.07,190.63,SETTLED,CUST0161,74118.83,70604.53,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00590,TXN00590,INV00590,2026-08-14,CUST0268,70207.73,INR,UPI,SUCCESS,SET00590,2026-08-15,70207.73,1053.12,189.56,SETTLED,CUST0268,70207.73,70207.73,PAID,NONE,True,MATCHED
PAY00591,TXN00591,INV00591,2026-07-23,CUST0247,66539.21,INR,WALLET,SUCCESS,SET00591,2026-07-26,66539.21,998.09,179.66,SETTLED,CUST0247,66539.21,66539.21,PAID,NONE,True,MATCHED
PAY00592,TXN00592,INV00592,2026-07-01,CUST0028,64518.17,INR,CARD,SUCCESS,SET00592,2026-07-03,64518.17,967.77,174.2,SETTLED,CUST0028,64518.17,64518.17,PAID,NONE,True,MATCHED
PAY00593,TXN00593,INV00593,2026-07-05,CUST0085,75267.29,INR,NETBANKING,SUCCESS,SET00593,2026-07-06,75267.29,1129.01,203.22,SETTLED,CUST0085,75267.29,75267.29,PAID,NONE,True,MATCHED
PAY00594,TXN00594,INV00594,2026-07-15,CUST0260,55274.31,INR,WALLET,SUCCESS,SET00594,2026-07-16,55274.31,829.11,149.24,SETTLED,CUST0260,55274.31,55274.31,PAID,NONE,True,MATCHED
